id,edad_avl,edad_btree,nombre_completo,ciudad,profesion,telefono,email,salario,fecha_nacimiento,codigo_postal,puntuacion,estado_civil,nivel_educacion
M4J59,72,72,Daniel Navarro,Cartagena,Psicólogo,668513756,daniel.navarro@empresa.com,53333,1983-07-18,47779,3.89,Casado,Secundaria
RCYQ2,37,36,Manuel Fernández,Alicante,Músico,636587230,manuel.fernández@yahoo.es,44784,1984-03-09,14841,3.91,Divorciado,Universidad
VZUC8,18,17,Rosa Ramos,Alicante,Enfermero,673247828,rosa.ramos@hotmail.com,34637,1995-03-03,61822,4.88,Divorciado,Posgrado
RFM26,52,52,Ángel Rodríguez,Córdoba,Programador,637668054,ángel.rodríguez@empresa.com,48352,1964-12-09,21132,2.22,Viudo,Posgrado
L0J4P,24,24,Antonia Romero,Vitoria,Chef,613753188,antonia.romero@empresa.com,36751,2004-04-17,31972,3.11,Soltero,Primaria
6OMTK,69,67,Daniel Gómez,Vigo,Abogado,648995923,daniel.gómez@empresa.com,36462,1954-03-20,58687,9.8,Casado,Posgrado
9OSSL,68,69,Ángel Delgado,Jerez,Profesor,683871169,ángel.delgado@hotmail.com,53174,1992-12-06,23114,2.56,Soltero,Posgrado
D4KFH,50,48,Esperanza Serrano,Málaga,Mecánico,684440996,esperanza.serrano@gmail.com,44446,1993-04-15,24971,4.7,Casado,Primaria
8ZH5X,18,16,Manuel Gutiérrez,Sevilla,Médico,650651383,manuel.gutiérrez@yahoo.es,23431,1965-04-10,65098,7.13,Divorciado,Primaria
XI7BN,57,58,Ángeles Ortega,Córdoba,Plomero,665660064,ángeles.ortega@outlook.com,38187,1977-09-03,17262,9.43,Viudo,Secundaria
E3U5D,51,50,José Ramírez,Valencia,Farmacéutico,643805189,josé.ramírez@yahoo.es,36858,1989-06-18,15010,2.45,Casado,Primaria
RZ5JT,66,66,Esperanza Fernández,Elche,Ingeniero,690161587,esperanza.fernández@outlook.com,41776,1972-02-10,13190,7.04,Soltero,Secundaria
S69EY,77,77,Luis Blanco,Palma,Deportista,697448732,luis.blanco@empresa.com,36646,1987-10-21,70107,8.23,Soltero,Universidad
SXVGI,26,26,Ángel Molina,Valladolid,Farmacéutico,638256620,ángel.molina@outlook.com,35287,1988-03-05,24446,2.58,Casado,Universidad
M55S0,32,32,Francisco González,Jerez,Conductor,692218165,francisco.gonzález@hotmail.com,37497,1951-03-11,46745,1.81,Divorciado,Posgrado
M9IXP,72,73,Ángeles Suárez,Vigo,Mecánico,653106223,ángeles.suárez@gmail.com,37647,1955-01-19,68749,4.59,Divorciado,Primaria
UDFPL,63,62,Antonio Ramírez,Sevilla,Mecánico,668395272,antonio.ramírez@yahoo.es,48068,1990-02-26,20254,1.02,Casado,Primaria
F262S,72,73,Concepción Morales,Coruña,Veterinario,681287060,concepción.morales@hotmail.com,50447,1976-07-09,78152,5.35,Viudo,Universidad
WE2C4,61,63,Laura Gómez,Zaragoza,Periodista,647120249,laura.gómez@outlook.com,42413,1978-09-10,24466,4.9,Divorciado,Primaria
PHTDM,31,30,Rafael Díaz,Málaga,Dentista,673142302,rafael.díaz@gmail.com,42906,1958-02-23,75037,4.71,Viudo,Posgrado
DHIQK,80,78,Ángeles Blanco,Málaga,Ingeniero,668970131,ángeles.blanco@empresa.com,45824,1971-04-19,88996,2.28,Divorciado,Universidad
UNCQZ,28,29,Miguel Torres,Hospitalet,Ingeniero,695315124,miguel.torres@gmail.com,35230,1987-06-14,58364,5.43,Viudo,Secundaria
SD24Q,22,23,Francisco Fernández,Sabadell,Veterinario,681485423,francisco.fernández@yahoo.es,30251,1966-04-01,78322,5.49,Viudo,Secundaria
ZHIXX,80,80,Teresa Molina,Murcia,Programador,697793576,teresa.molina@outlook.com,49619,1991-06-30,78879,6.74,Casado,Posgrado
FC2PB,79,81,María Gómez,Sevilla,Mecánico,674365743,maría.gómez@outlook.com,40504,1956-09-11,40186,4.43,Viudo,Universidad
N8NFE,24,24,Luis Molina,Sevilla,Enfermero,674688548,luis.molina@hotmail.com,21391,1992-11-13,25495,8.52,Soltero,Secundaria
RJHZM,20,20,Rosa García,Hospitalet,Mecánico,621330555,rosa.garcía@gmail.com,39077,1993-02-18,93051,7.07,Casado,Universidad
8OENT,53,51,Esperanza Gil,Coruña,Músico,614548649,esperanza.gil@hotmail.com,51943,1963-09-09,22168,6.15,Soltero,Secundaria
9GMYX,39,38,Carlos Molina,Oviedo,Psicólogo,688189587,carlos.molina@empresa.com,56600,1966-02-08,46519,8.21,Casado,Posgrado
LMH62,44,44,Isabel Alonso,Hospitalet,Artista,644932103,isabel.alonso@empresa.com,58311,1972-02-16,75854,4.45,Divorciado,Universidad
5O9MQ,24,25,Elena Fernández,Gijón,Veterinario,618105819,elena.fernández@outlook.com,32116,1996-11-02,38481,8.47,Divorciado,Universidad
5KI12,72,73,Carlos González,Córdoba,Periodista,635710259,carlos.gonzález@yahoo.es,36620,1983-06-26,76736,2.96,Viudo,Secundaria
21UMR,28,30,Manuel Sánchez,Granada,Ingeniero,624083474,manuel.sánchez@yahoo.es,35212,1995-12-31,49483,5.06,Soltero,Universidad
DE1I4,70,72,Ramón Ruiz,Málaga,Secretario,653452659,ramón.ruiz@empresa.com,50466,1997-01-09,65589,5.86,Soltero,Secundaria
PNQUR,80,80,Pedro García,Elche,Ingeniero,656859072,pedro.garcía@gmail.com,54673,2001-02-26,81805,3.71,Viudo,Universidad
VMHSC,47,46,Esperanza Molina,Bilbao,Profesor,619474580,esperanza.molina@yahoo.es,56590,1967-09-06,45818,1.19,Soltero,Primaria
WB7T7,38,40,Ramón Morales,Barcelona,Dentista,610525314,ramón.morales@yahoo.es,55034,1952-02-21,73286,1.37,Casado,Posgrado
X00CQ,76,74,Ángel Navarro,Alicante,Arquitecto,688303608,ángel.navarro@gmail.com,38676,1995-08-01,22750,3.86,Casado,Posgrado
JKR4Y,18,20,María Rodríguez,Zaragoza,Dentista,683252277,maría.rodríguez@outlook.com,24913,1950-05-05,15740,4.98,Viudo,Posgrado
TUIGF,40,38,Antonio Moreno,Sabadell,Diseñador,684636650,antonio.moreno@yahoo.es,51147,1982-07-30,74339,8.71,Viudo,Universidad
KPRF6,71,70,Laura Ramírez,Coruña,Mecánico,689988791,laura.ramírez@hotmail.com,49957,1966-01-06,54643,4.4,Soltero,Universidad
TM48I,78,78,Ángeles Serrano,Vitoria,Programador,621587000,ángeles.serrano@hotmail.com,48203,1960-10-08,78577,4.32,Divorciado,Universidad
F2VS5,54,54,Pilar Ramos,Oviedo,Veterinario,647862089,pilar.ramos@empresa.com,48007,1995-07-15,63433,1.94,Casado,Primaria
SOF0Y,78,79,Antonia Pérez,Málaga,Ingeniero,667262945,antonia.pérez@outlook.com,45753,1960-04-03,76228,4.93,Soltero,Secundaria
LUH47,70,68,Manuel Sánchez,Sevilla,Diseñador,675789808,manuel.sánchez@outlook.com,54405,1972-07-01,89871,2.2,Casado,Secundaria
3I2JR,80,79,Ángel González,Vigo,Chef,610591787,ángel.gonzález@yahoo.es,40468,1950-06-25,69418,3.71,Soltero,Primaria
72YD9,79,80,José Torres,Jerez,Artista,653291816,josé.torres@yahoo.es,46278,1973-10-28,96392,5.61,Viudo,Posgrado
H961X,28,30,Laura González,Sabadell,Dentista,690701078,laura.gonzález@outlook.com,40098,1987-01-02,95100,3.18,Casado,Posgrado
AT4F1,79,77,Ángeles Blanco,Zaragoza,Deportista,625483412,ángeles.blanco@hotmail.com,46056,1969-07-06,52067,3.33,Viudo,Primaria
IE1LK,64,63,Vicente Muñoz,Gijón,Programador,635266730,vicente.muñoz@outlook.com,45561,1980-11-12,27147,4.0,Casado,Posgrado
N4RGP,20,20,Rosa González,Málaga,Chef,699620062,rosa.gonzález@gmail.com,25806,1950-07-11,17300,1.3,Divorciado,Primaria
5KWOP,66,66,Esperanza Díaz,Zaragoza,Contador,696342436,esperanza.díaz@gmail.com,47521,1980-08-08,37990,5.77,Viudo,Posgrado
SCGQK,24,25,Luis Ramírez,Alicante,Deportista,651514008,luis.ramírez@yahoo.es,23420,1958-11-05,67031,1.93,Viudo,Primaria
YASIV,57,58,Rafael Ramos,Gijón,Vendedor,617044012,rafael.ramos@gmail.com,37315,1964-11-29,73268,5.18,Casado,Primaria
VDFG8,61,60,Rafael Molina,Alicante,Deportista,650791481,rafael.molina@yahoo.es,54895,1954-05-10,64233,5.72,Viudo,Primaria
FXAFZ,48,49,Ramón Rodríguez,Córdoba,Deportista,651517891,ramón.rodríguez@empresa.com,40695,1984-09-27,21795,4.31,Soltero,Secundaria
F0JU1,60,58,Miguel Ramos,Vigo,Médico,692909185,miguel.ramos@gmail.com,40674,1956-12-22,29158,6.39,Viudo,Posgrado
6EJWJ,36,34,Dolores Ramos,Palma,Arquitecto,646576625,dolores.ramos@hotmail.com,46243,1989-01-12,67172,3.56,Soltero,Universidad
AZ5CR,40,40,Francisca Martínez,Elche,Electricista,630923628,francisca.martínez@yahoo.es,54289,1990-11-20,52520,8.06,Soltero,Primaria
EP3FO,78,80,Vicente Gómez,Gijón,Abogado,651107873,vicente.gómez@outlook.com,51580,1970-10-18,15058,1.88,Divorciado,Secundaria
PK9BU,64,62,Fernando López,Oviedo,Arquitecto,610375548,fernando.lópez@hotmail.com,43238,1988-04-09,63508,9.53,Divorciado,Posgrado
XHNAP,23,23,Lucía Álvarez,Hospitalet,Chef,629040350,lucía.álvarez@empresa.com,34784,1981-02-17,12101,8.58,Casado,Primaria
9ODFN,42,40,Mercedes Martínez,Zaragoza,Arquitecto,644223554,mercedes.martínez@gmail.com,51687,1968-05-26,93123,3.68,Divorciado,Secundaria
R0D5K,30,29,María Moreno,Vigo,Abogado,681650883,maría.moreno@outlook.com,42953,1972-04-14,62009,9.17,Viudo,Universidad
N3WUB,20,19,Elena Moreno,Murcia,Profesor,621535388,elena.moreno@yahoo.es,31096,1994-01-19,44036,1.68,Casado,Posgrado
M9OM3,62,60,Francisco Álvarez,Elche,Mecánico,659372308,francisco.álvarez@gmail.com,46845,1958-03-24,55596,9.97,Casado,Secundaria
F0EKQ,33,35,Miguel Molina,Bilbao,Veterinario,625657065,miguel.molina@hotmail.com,45067,2005-11-15,77476,6.91,Viudo,Universidad
XNSZ5,62,60,Pedro Vázquez,Hospitalet,Ingeniero,625367070,pedro.vázquez@empresa.com,51996,1981-12-11,79640,5.25,Viudo,Secundaria
XV9K1,25,23,Jorge Morales,Murcia,Conductor,624148629,jorge.morales@hotmail.com,43383,1970-12-03,25796,8.75,Soltero,Primaria
LIXAT,73,73,Antonio Fernández,Cartagena,Electricista,678479811,antonio.fernández@empresa.com,36642,1979-06-30,23884,4.14,Soltero,Secundaria
D4GJK,77,78,Pilar Serrano,Valencia,Ingeniero,685935813,pilar.serrano@empresa.com,54742,1977-12-10,92187,7.7,Viudo,Posgrado
98SC3,24,25,Ana Vázquez,Valencia,Mecánico,623344959,ana.vázquez@outlook.com,30179,1977-02-23,26089,1.97,Viudo,Universidad
FO9L2,43,45,Dolores González,Elche,Conductor,634053011,dolores.gonzález@outlook.com,53721,1960-06-02,90226,7.01,Casado,Universidad
1OAZI,67,67,Isabel Sánchez,Palma,Mecánico,615667191,isabel.sánchez@yahoo.es,54259,1986-08-08,51162,2.02,Soltero,Posgrado
WVUZF,63,65,Miguel López,Córdoba,Músico,617248232,miguel.lópez@gmail.com,54139,1997-06-18,35512,6.26,Viudo,Posgrado
UJKXY,32,31,Miguel Alonso,Málaga,Farmacéutico,617766792,miguel.alonso@empresa.com,34111,1961-03-30,78385,7.34,Viudo,Primaria
U0X2S,56,55,Rafael Ramírez,Bilbao,Arquitecto,669881665,rafael.ramírez@gmail.com,49050,1957-02-21,25988,9.76,Viudo,Universidad
2SMYJ,70,68,José Sánchez,Málaga,Ingeniero,624567493,josé.sánchez@empresa.com,50267,1963-03-08,32813,8.06,Soltero,Universidad
U3FQG,20,20,Luis Moreno,Córdoba,Conductor,670810615,luis.moreno@outlook.com,32670,1961-03-28,65447,7.07,Soltero,Universidad
CVM0E,75,76,Ángeles Gil,Palma,Electricista,652143654,ángeles.gil@outlook.com,41985,1976-09-23,93060,9.4,Divorciado,Posgrado
Q30OL,33,34,Antonia Blanco,Hospitalet,Conductor,685995474,antonia.blanco@empresa.com,40239,1992-11-24,11095,6.52,Divorciado,Secundaria
6RU52,57,56,Dolores Serrano,Bilbao,Dentista,675233330,dolores.serrano@empresa.com,38793,1973-09-21,70836,8.68,Casado,Posgrado
RLMDA,71,72,Rafael Martín,Valencia,Arquitecto,685995216,rafael.martín@empresa.com,40562,1994-07-11,97465,7.87,Casado,Secundaria
GJ9JT,39,41,Dolores Pérez,Bilbao,Secretario,696672107,dolores.pérez@yahoo.es,47342,1969-12-31,36342,6.73,Casado,Posgrado
23CTZ,32,31,Elena Suárez,Hospitalet,Dentista,686063463,elena.suárez@gmail.com,32920,1968-03-26,50662,6.42,Casado,Secundaria
OBBZL,57,59,Miguel Domínguez,Valencia,Diseñador,616678756,miguel.domínguez@yahoo.es,52586,1968-04-02,39924,3.95,Viudo,Universidad
BLPSR,19,20,José Alonso,Elche,Contador,641069630,josé.alonso@yahoo.es,32836,1962-03-26,23409,5.47,Divorciado,Posgrado
CWBRX,61,60,Isabel Ruiz,Gijón,Diseñador,652849630,isabel.ruiz@gmail.com,47975,1981-05-31,99502,1.38,Divorciado,Universidad
ISB9O,70,68,Ana Delgado,Cartagena,Músico,676406096,ana.delgado@outlook.com,47587,1956-11-30,80875,4.85,Casado,Posgrado
ZFD1Z,27,26,Ángeles Gómez,Oviedo,Veterinario,698515666,ángeles.gómez@gmail.com,42036,1988-02-03,84335,2.75,Soltero,Posgrado
VJTT8,51,49,Francisca Torres,Hospitalet,Ingeniero,690630208,francisca.torres@hotmail.com,43228,1958-05-12,62233,8.61,Casado,Posgrado
2K1AG,44,43,Luis Molina,Granada,Médico,643534103,luis.molina@outlook.com,57631,1975-05-24,14180,9.66,Divorciado,Primaria
VXM81,20,18,Luis Álvarez,Valladolid,Contador,647479190,luis.álvarez@empresa.com,34436,2000-01-23,44832,9.95,Casado,Secundaria
HF6GY,66,65,Carlos Morales,Málaga,Chef,619399546,carlos.morales@hotmail.com,36386,1980-03-24,16103,5.04,Soltero,Secundaria
VDSAD,48,49,Ramón Romero,Coruña,Abogado,670157329,ramón.romero@yahoo.es,43956,1953-02-15,32014,2.36,Soltero,Posgrado
TBH8Q,74,73,Antonia Gutiérrez,Córdoba,Deportista,652676367,antonia.gutiérrez@gmail.com,38806,1987-02-11,76075,8.73,Divorciado,Posgrado
Z6CUS,47,48,Isabel Gómez,Córdoba,Abogado,650609971,isabel.gómez@empresa.com,40578,1973-07-15,94431,2.05,Viudo,Posgrado
6SY22,28,27,Antonia Pérez,Gijón,Vendedor,675644965,antonia.pérez@hotmail.com,45286,1993-03-21,13220,2.24,Viudo,Universidad
VAU8S,55,56,Fernando Gutiérrez,Terrassa,Músico,696663719,fernando.gutiérrez@outlook.com,54188,1964-07-20,88753,7.43,Viudo,Primaria
LDRMT,77,78,Antonio Martín,Córdoba,Enfermero,654166279,antonio.martín@outlook.com,51532,1994-07-08,19499,5.96,Viudo,Universidad
HITR9,71,72,Rosa González,Cartagena,Electricista,693520171,rosa.gonzález@yahoo.es,50244,1956-07-08,18815,5.7,Viudo,Primaria
0MZAG,31,32,Antonio Moreno,Granada,Ingeniero,689451584,antonio.moreno@empresa.com,49830,2004-09-23,18846,4.58,Viudo,Posgrado
6DRX5,53,55,David Ruiz,Granada,Periodista,643343895,david.ruiz@hotmail.com,49740,1965-08-12,67499,2.43,Soltero,Secundaria
RLDMP,29,27,Pilar Díaz,Málaga,Conductor,691753403,pilar.díaz@yahoo.es,30182,2002-02-10,20854,9.2,Soltero,Universidad
K67P6,21,22,Daniel Blanco,Barcelona,Médico,670100247,daniel.blanco@yahoo.es,24221,1971-03-08,93325,9.44,Divorciado,Secundaria
B3RG3,21,23,David Romero,Cartagena,Mecánico,612372808,david.romero@gmail.com,22755,1982-01-25,18916,5.22,Divorciado,Universidad
KB6QO,74,74,Lucía Hernández,Granada,Electricista,670463121,lucía.hernández@outlook.com,48490,1958-04-19,43851,8.45,Casado,Primaria
OBBIS,21,20,Rosa Martín,Vitoria,Diseñador,614842482,rosa.martín@empresa.com,33916,1957-08-05,22418,5.29,Soltero,Secundaria
H9V27,51,53,Esperanza Díaz,Murcia,Diseñador,621575956,esperanza.díaz@hotmail.com,41433,1977-07-03,56163,2.77,Viudo,Primaria
RWKHE,47,48,Lucía Sánchez,Terrassa,Conductor,682084747,lucía.sánchez@outlook.com,54282,1964-09-29,97830,7.76,Casado,Universidad
6UCIT,76,74,Isabel Álvarez,Terrassa,Médico,610319699,isabel.álvarez@hotmail.com,38370,1968-10-21,79134,4.05,Casado,Primaria
TZCSZ,58,57,Francisca Gil,Murcia,Deportista,619249188,francisca.gil@yahoo.es,53047,2002-06-16,45622,8.48,Casado,Primaria
XX22E,38,38,Ramón Fernández,Alicante,Artista,648379288,ramón.fernández@empresa.com,45918,1981-06-12,32254,5.0,Soltero,Posgrado
2BMLU,52,51,Mercedes Díaz,Palma,Chef,678155673,mercedes.díaz@gmail.com,36768,1987-05-09,49745,5.58,Divorciado,Posgrado
HP323,19,21,Jorge Sánchez,Palma,Psicólogo,659667503,jorge.sánchez@empresa.com,20688,1955-03-30,14469,1.16,Soltero,Posgrado
EC7HI,27,27,Ana Ramos,Palma,Diseñador,659185921,ana.ramos@yahoo.es,44946,1970-09-13,22423,9.74,Divorciado,Primaria
LPVOK,72,73,Francisco Álvarez,Sevilla,Arquitecto,676092448,francisco.álvarez@outlook.com,48945,1985-03-16,49223,1.64,Casado,Secundaria
7Y3SE,58,59,Pedro Morales,Vitoria,Psicólogo,663783922,pedro.morales@yahoo.es,49847,1985-06-28,74514,7.86,Divorciado,Secundaria
273DH,57,59,Ana Gómez,Cartagena,Mecánico,636758684,ana.gómez@hotmail.com,53126,1961-09-30,22845,2.88,Divorciado,Primaria
N5QJF,29,31,Francisca Vázquez,Palma,Vendedor,624419694,francisca.vázquez@empresa.com,41100,1956-11-02,93116,4.79,Casado,Posgrado
H9GFT,36,36,Teresa Fernández,Murcia,Médico,691643586,teresa.fernández@hotmail.com,52013,1974-06-17,28851,3.2,Casado,Universidad
31WI7,57,55,Antonia Romero,Alicante,Enfermero,642448344,antonia.romero@empresa.com,43854,1990-10-17,51816,1.87,Divorciado,Posgrado
54X9T,67,69,Miguel Suárez,Palma,Farmacéutico,696093941,miguel.suárez@yahoo.es,36535,1987-11-15,39032,3.26,Casado,Secundaria
BTF7H,38,40,Pedro Álvarez,Granada,Veterinario,653155781,pedro.álvarez@gmail.com,57954,1971-04-07,11193,4.05,Divorciado,Posgrado
8SR3E,74,75,Jorge Gil,Sabadell,Vendedor,696516919,jorge.gil@outlook.com,41126,1959-02-13,15597,7.98,Divorciado,Universidad
Z1BJO,34,36,Concepción Moreno,Terrassa,Ingeniero,632615737,concepción.moreno@empresa.com,42933,1974-08-25,80828,7.53,Soltero,Secundaria
5AMME,65,64,Francisco Blanco,Gijón,Secretario,651875344,francisco.blanco@empresa.com,36051,1985-06-27,25733,2.78,Divorciado,Secundaria
S2KBB,45,46,Dolores Moreno,Madrid,Farmacéutico,611142260,dolores.moreno@gmail.com,59645,1992-05-31,97292,8.38,Viudo,Universidad
7FYG3,63,61,Elena Sánchez,Madrid,Conductor,685540589,elena.sánchez@yahoo.es,52544,1993-10-27,35711,6.56,Divorciado,Primaria
I6O9H,77,76,Luis Jiménez,Granada,Chef,643040319,luis.jiménez@yahoo.es,54608,1963-07-25,65505,8.16,Viudo,Primaria
AUOI3,46,46,Pilar Serrano,Córdoba,Abogado,665994744,pilar.serrano@outlook.com,53666,1992-10-20,61427,5.82,Divorciado,Posgrado
32YWK,32,33,David Gutiérrez,Córdoba,Arquitecto,673418645,david.gutiérrez@hotmail.com,34593,1959-04-27,27875,8.4,Soltero,Primaria
VIB4U,71,71,Elena Alonso,Gijón,Enfermero,642963084,elena.alonso@gmail.com,43120,1977-02-22,91087,7.5,Soltero,Universidad
77SLQ,43,41,Jorge Álvarez,Málaga,Programador,672184765,jorge.álvarez@empresa.com,44499,1969-09-17,51869,2.47,Casado,Primaria
O5FLS,39,39,Rosa Álvarez,Granada,Ingeniero,684383767,rosa.álvarez@gmail.com,45163,1986-10-07,35965,1.82,Viudo,Universidad
YY36I,33,31,Carlos Romero,Valladolid,Secretario,645682056,carlos.romero@hotmail.com,38536,1954-12-07,84283,3.02,Viudo,Universidad
BMVRZ,77,78,Elena Jiménez,Palma,Mecánico,684339827,elena.jiménez@gmail.com,52582,1955-01-21,45933,2.25,Casado,Primaria
ORWSZ,67,69,Jesús Torres,Coruña,Diseñador,612672345,jesús.torres@outlook.com,50835,2005-08-12,30470,8.71,Casado,Posgrado
DYQ5P,30,29,Fernando Blanco,Alicante,Diseñador,640917939,fernando.blanco@empresa.com,49317,2005-08-25,85511,1.92,Casado,Secundaria
HLMOP,51,49,Antonia Fernández,Oviedo,Arquitecto,640254228,antonia.fernández@gmail.com,43812,2001-07-14,41209,2.83,Divorciado,Secundaria
1VHLB,60,60,Jorge Ortega,Cartagena,Médico,618714234,jorge.ortega@empresa.com,52971,1976-09-03,75631,1.95,Viudo,Primaria
L636B,41,40,Mercedes Ramírez,Barcelona,Conductor,692103572,mercedes.ramírez@hotmail.com,58089,1953-05-27,14777,2.06,Viudo,Posgrado
FWRCD,39,37,Dolores Gómez,Valladolid,Médico,616479762,dolores.gómez@outlook.com,54173,1970-12-20,78265,3.15,Soltero,Posgrado
9CEP8,56,57,José Rodríguez,Valencia,Veterinario,682633784,josé.rodríguez@outlook.com,53941,1968-06-29,23783,6.46,Divorciado,Universidad
5BDZ3,64,65,Jorge Gutiérrez,Barcelona,Plomero,694142455,jorge.gutiérrez@empresa.com,41393,1994-06-15,41306,6.68,Casado,Posgrado
B6RWA,25,25,Rosa Hernández,Oviedo,Diseñador,619035359,rosa.hernández@outlook.com,48012,1983-10-26,20092,6.36,Divorciado,Posgrado
FC5X8,38,37,Lucía Ruiz,Oviedo,Plomero,610333771,lucía.ruiz@outlook.com,45168,1953-06-23,77034,3.23,Soltero,Primaria
B18OA,33,32,Ana Ortega,Bilbao,Psicólogo,627160919,ana.ortega@empresa.com,47786,2003-03-29,40660,1.58,Soltero,Primaria
TF9GQ,23,23,Laura Martín,Sabadell,Chef,668970987,laura.martín@gmail.com,29051,1955-06-07,81299,1.74,Soltero,Secundaria
W3LZ1,43,43,Esperanza Ortega,Oviedo,Plomero,638419812,esperanza.ortega@hotmail.com,42643,1971-09-28,95894,6.18,Soltero,Primaria
8EJYN,18,19,Mercedes García,Sabadell,Plomero,659666058,mercedes.garcía@outlook.com,22955,1974-03-28,25223,4.3,Casado,Posgrado
MSCX9,22,22,Ana Suárez,Gijón,Diseñador,670108763,ana.suárez@yahoo.es,30893,2003-11-01,89833,1.38,Casado,Secundaria
BEMT9,34,36,Dolores Ruiz,Granada,Enfermero,669089298,dolores.ruiz@yahoo.es,48913,1969-04-05,56292,2.3,Divorciado,Posgrado
QEPGM,45,44,Rosa García,Sabadell,Psicólogo,638653547,rosa.garcía@empresa.com,43069,1978-03-06,50105,2.98,Viudo,Secundaria
SLJ62,30,32,María Díaz,Valencia,Vendedor,630184870,maría.díaz@outlook.com,49718,1958-09-26,32702,6.39,Casado,Universidad
7UTRT,29,31,Teresa Blanco,Coruña,Artista,611640672,teresa.blanco@empresa.com,30181,1990-01-17,60918,7.31,Casado,Universidad
C25WL,64,62,Ángeles Gil,Madrid,Deportista,645211771,ángeles.gil@yahoo.es,45045,2003-07-21,49332,8.64,Divorciado,Universidad
K8A3B,77,77,Josefa Ruiz,Madrid,Enfermero,663114098,josefa.ruiz@empresa.com,35912,1969-01-31,31222,5.99,Soltero,Universidad
GW24B,73,71,Mercedes Gil,Madrid,Contador,621706882,mercedes.gil@empresa.com,48688,1968-12-09,97460,2.72,Casado,Secundaria
GA5ZO,29,28,Lucía Díaz,Zaragoza,Enfermero,613973110,lucía.díaz@hotmail.com,42393,1960-06-10,83077,8.51,Viudo,Posgrado
TKBFB,43,44,Miguel Fernández,Vigo,Ingeniero,616068706,miguel.fernández@outlook.com,41186,1995-07-09,33083,8.73,Viudo,Universidad
894D8,18,20,Pilar Hernández,Sabadell,Farmacéutico,664450922,pilar.hernández@yahoo.es,37034,1968-09-23,34460,8.63,Soltero,Universidad
XWXVV,18,20,Elena Rodríguez,Jerez,Médico,620401043,elena.rodríguez@empresa.com,27598,1976-12-19,75678,4.13,Viudo,Secundaria
INHR3,22,22,Ángel López,Valladolid,Psicólogo,646675314,ángel.lópez@outlook.com,27554,1958-01-24,64881,7.7,Viudo,Primaria
3SF7E,21,21,David Domínguez,Granada,Diseñador,692688029,david.domínguez@empresa.com,30846,1961-06-20,74946,6.93,Divorciado,Secundaria
6EJCX,56,54,Dolores Romero,Zaragoza,Veterinario,648064118,dolores.romero@yahoo.es,54896,2002-11-18,57063,7.44,Divorciado,Secundaria
8SIL3,26,28,Laura Moreno,Valencia,Artista,657957237,laura.moreno@outlook.com,37534,1986-09-13,38970,2.81,Viudo,Secundaria
TDAJU,67,65,Lucía Martín,Granada,Dentista,641517384,lucía.martín@gmail.com,51972,1971-03-05,29368,9.57,Soltero,Posgrado
A4VJE,25,23,Elena González,Madrid,Artista,699339099,elena.gonzález@hotmail.com,37718,1990-05-29,13726,1.27,Viudo,Posgrado
